time,stn,rre150m0,year,month,precip_annual,cluster_pca_h,precip_cluster_mean_monthly,precip_cluster_mean_annual
2007-04-01,BAS,2,2007,4,952,2,19.442857142857143,1234.8
2007-05-01,BAS,160.2,2007,5,952,2,161.54285714285714,1234.8
2007-06-01,BAS,183.1,2007,6,952,2,165.35714285714286,1234.8
2007-07-01,BAS,119,2007,7,952,2,181.42857142857144,1234.8
2007-08-01,BAS,196.6,2007,8,952,2,202.25714285714287,1234.8
2007-09-01,BAS,39.7,2007,9,952,2,62.72857142857143,1234.8
2007-10-01,BAS,5.1,2007,10,952,2,18.285714285714285,1234.8
2007-11-01,BAS,39.4,2007,11,952,2,57.44285714285714,1234.8
2007-12-01,BAS,35.1,2007,12,952,2,104.74285714285713,1234.8
2008-01-01,BAS,44.3,2008,1,869.6,2,66.32857142857142,1031.2857142857142
2008-02-01,BAS,18.8,2008,2,869.6,2,31.214285714285715,1031.2857142857142
2008-03-01,BAS,44.1,2008,3,869.6,2,84.92857142857143,1031.2857142857142
2008-04-01,BAS,112,2008,4,869.6,2,126.52857142857142,1031.2857142857142
2008-05-01,BAS,74.6,2008,5,869.6,2,56.471428571428575,1031.2857142857142
2008-06-01,BAS,34.4,2008,6,869.6,2,67.48571428571428,1031.2857142857142
2008-07-01,BAS,112.7,2008,7,869.6,2,121.91428571428571,1031.2857142857142
2008-08-01,BAS,95.4,2008,8,869.6,2,113.05714285714285,1031.2857142857142
2008-09-01,BAS,125.1,2008,9,869.6,2,121.77142857142857,1031.2857142857142
2008-10-01,BAS,113.4,2008,10,869.6,2,105.47142857142858,1031.2857142857142
2008-11-01,BAS,18.1,2008,11,869.6,2,44.17142857142857,1031.2857142857142
2008-12-01,BAS,76.7,2008,12,869.6,2,91.94285714285714,1031.2857142857142
2009-01-01,BAS,18.1,2009,1,765,2,46.971428571428575,895.9285714285714
2009-02-01,BAS,48.9,2009,2,765,2,58.42857142857143,895.9285714285714
2009-03-01,BAS,69.6,2009,3,765,2,77.98571428571428,895.9285714285714
2009-04-01,BAS,18.4,2009,4,765,2,27.128571428571426,895.9285714285714
2009-05-01,BAS,86.7,2009,5,765,2,55.84285714285714,895.9285714285714
2009-06-01,BAS,65.9,2009,6,765,2,111.42857142857143,895.9285714285714
2009-07-01,BAS,87.3,2009,7,765,2,111.65714285714286,895.9285714285714
2009-08-01,BAS,84.9,2009,8,765,2,56.44285714285714,895.9285714285714
2009-09-01,BAS,42.2,2009,9,765,2,52.042857142857144,895.9285714285714
2009-10-01,BAS,47.3,2009,10,765,2,44.14285714285714,895.9285714285714
2009-11-01,BAS,82.9,2009,11,765,2,121.3,895.9285714285714
2009-12-01,BAS,112.8,2009,12,765,2,132.55714285714285,895.9285714285714
2010-01-01,BAS,40.3,2010,1,835.2,2,37.82857142857143,866.8571428571429
2010-02-01,BAS,54,2010,2,835.2,2,62.55714285714286,866.8571428571429
2010-03-01,BAS,45.2,2010,3,835.2,2,57.15714285714286,866.8571428571429
2010-04-01,BAS,19.6,2010,4,835.2,2,22.814285714285713,866.8571428571429
2010-05-01,BAS,140.5,2010,5,835.2,2,124.97142857142858,866.8571428571429
2010-06-01,BAS,65.4,2010,6,835.2,2,74.58571428571429,866.8571428571429
2010-07-01,BAS,44.4,2010,7,835.2,2,68.05714285714285,866.8571428571429
2010-08-01,BAS,141.2,2010,8,835.2,2,148.5,866.8571428571429
2010-09-01,BAS,53.8,2010,9,835.2,2,49.25714285714286,866.8571428571429
2010-10-01,BAS,30.9,2010,10,835.2,2,36.48571428571429,866.8571428571429
2010-11-01,BAS,71.6,2010,11,835.2,2,83.47142857142858,866.8571428571429
2010-12-01,BAS,128.3,2010,12,835.2,2,101.17142857142858,866.8571428571429
2011-01-01,BAS,38.9,2011,1,687.9,2,44.48571428571429,811.5142857142857
2011-02-01,BAS,27,2011,2,687.9,2,25.7,811.5142857142857
2011-03-01,BAS,48.2,2011,3,687.9,2,26.142857142857142,811.5142857142857
2011-04-01,BAS,20.3,2011,4,687.9,2,22.7,811.5142857142857
2011-05-01,BAS,48.4,2011,5,687.9,2,66.84285714285714,811.5142857142857
2011-06-01,BAS,96.9,2011,6,687.9,2,87.42857142857143,811.5142857142857
2011-07-01,BAS,114.7,2011,7,687.9,2,124.67142857142856,811.5142857142857
2011-08-01,BAS,45.8,2011,8,687.9,2,72.94285714285714,811.5142857142857
2011-09-01,BAS,79.8,2011,9,687.9,2,69.21428571428571,811.5142857142857
2011-10-01,BAS,45.8,2011,10,687.9,2,68.87142857142857,811.5142857142857
2011-11-01,BAS,4.1,2011,11,687.9,2,6.199999999999999,811.5142857142857
2011-12-01,BAS,118,2011,12,687.9,2,196.31428571428572,811.5142857142857
2012-01-01,BAS,63.3,2012,1,1047.9,2,98.87142857142857,1154.4285714285716
2012-02-01,BAS,12.5,2012,2,1047.9,2,13.471428571428572,1154.4285714285716
2012-03-01,BAS,13.6,2012,3,1047.9,2,16.65714285714286,1154.4285714285716
2012-04-01,BAS,100,2012,4,1047.9,2,93,1154.4285714285716
2012-05-01,BAS,66.5,2012,5,1047.9,2,74.82857142857142,1154.4285714285716
2012-06-01,BAS,134.3,2012,6,1047.9,2,127.54285714285714,1154.4285714285716
2012-07-01,BAS,128.1,2012,7,1047.9,2,110.92857142857143,1154.4285714285716
2012-08-01,BAS,120.5,2012,8,1047.9,2,123.34285714285714,1154.4285714285716
2012-09-01,BAS,83.2,2012,9,1047.9,2,101.82857142857142,1154.4285714285716
2012-10-01,BAS,89.2,2012,10,1047.9,2,96.38571428571429,1154.4285714285716
2012-11-01,BAS,143.2,2012,11,1047.9,2,132.47142857142856,1154.4285714285716
2012-12-01,BAS,93.5,2012,12,1047.9,2,165.1,1154.4285714285716
2013-01-01,BAS,42.5,2013,1,907.7,2,50.871428571428574,1066.5857142857142
2013-02-01,BAS,63.5,2013,2,907.7,2,71.94285714285715,1066.5857142857142
2013-03-01,BAS,57.9,2013,3,907.7,2,62.34285714285714,1066.5857142857142
2013-04-01,BAS,84.8,2013,4,907.7,2,92.84285714285714,1066.5857142857142
2013-05-01,BAS,99.4,2013,5,907.7,2,141.78571428571428,1066.5857142857142
2013-06-01,BAS,64.5,2013,6,907.7,2,79.01428571428572,1066.5857142857142
2013-07-01,BAS,82.6,2013,7,907.7,2,103.3,1066.5857142857142
2013-08-01,BAS,90.4,2013,8,907.7,2,62.07142857142857,1066.5857142857142
2013-09-01,BAS,68.1,2013,9,907.7,2,93.0142857142857,1066.5857142857142
2013-10-01,BAS,97.5,2013,10,907.7,2,118.18571428571428,1066.5857142857142
2013-11-01,BAS,79.9,2013,11,907.7,2,121.72857142857143,1066.5857142857142
2013-12-01,BAS,76.6,2013,12,907.7,2,69.48571428571428,1066.5857142857142
2014-01-01,BAS,57.3,2014,1,868.6,2,67.97142857142858,1014.6428571428572
2014-02-01,BAS,71.9,2014,2,868.6,2,93.44285714285715,1014.6428571428572
2014-03-01,BAS,13.7,2014,3,868.6,2,25.71428571428571,1014.6428571428572
2014-04-01,BAS,59.2,2014,4,868.6,2,74.11428571428571,1014.6428571428572
2014-05-01,BAS,70,2014,5,868.6,2,97.34285714285714,1014.6428571428572
2014-06-01,BAS,59.4,2014,6,868.6,2,72.01428571428572,1014.6428571428572
2014-07-01,BAS,196.3,2014,7,868.6,2,213.4142857142857,1014.6428571428572
2014-08-01,BAS,89.4,2014,8,868.6,2,106.72857142857143,1014.6428571428572
2014-09-01,BAS,34.1,2014,9,868.6,2,39.2,1014.6428571428572
2014-10-01,BAS,80.9,2014,10,868.6,2,86.52857142857142,1014.6428571428572
2014-11-01,BAS,87.2,2014,11,868.6,2,84.24285714285715,1014.6428571428572
2014-12-01,BAS,49.2,2014,12,868.6,2,53.92857142857143,1014.6428571428572
2015-01-01,BAS,67.9,2015,1,645.3,2,94.18571428571428,839.4571428571428
2015-02-01,BAS,25.4,2015,2,645.3,2,37.91428571428572,839.4571428571428
2015-03-01,BAS,31.3,2015,3,645.3,2,76.17142857142858,839.4571428571428
2015-04-01,BAS,87.6,2015,4,645.3,2,87.28571428571428,839.4571428571428
2015-05-01,BAS,92.1,2015,5,645.3,2,136.54285714285714,839.4571428571428
2015-06-01,BAS,94.5,2015,6,645.3,2,92.8,839.4571428571428
2015-07-01,BAS,22.9,2015,7,645.3,2,44.18571428571428,839.4571428571428
2015-08-01,BAS,73.7,2015,8,645.3,2,72.52857142857142,839.4571428571428
2015-09-01,BAS,49,2015,9,645.3,2,71.37142857142857,839.4571428571428
2015-10-01,BAS,36,2015,10,645.3,2,41.68571428571428,839.4571428571428
2015-11-01,BAS,48.9,2015,11,645.3,2,71.04285714285714,839.4571428571428
2015-12-01,BAS,16,2015,12,645.3,2,13.742857142857142,839.4571428571428
2016-01-01,BAS,131.9,2016,1,996.8,2,158.87142857142857,1106.857142857143
2016-02-01,BAS,86.1,2016,2,996.8,2,103.21428571428571,1106.857142857143
2016-03-01,BAS,37.8,2016,3,996.8,2,46.58571428571429,1106.857142857143
2016-04-01,BAS,144.8,2016,4,996.8,2,121.21428571428572,1106.857142857143
2016-05-01,BAS,154.7,2016,5,996.8,2,151.77142857142857,1106.857142857143
2016-06-01,BAS,176.2,2016,6,996.8,2,162.3,1106.857142857143
2016-07-01,BAS,35.7,2016,7,996.8,2,93.78571428571429,1106.857142857143
2016-08-01,BAS,69.2,2016,8,996.8,2,52.142857142857146,1106.857142857143
2016-09-01,BAS,44.7,2016,9,996.8,2,48.114285714285714,1106.857142857143
2016-10-01,BAS,57.7,2016,10,996.8,2,71.48571428571428,1106.857142857143
2016-11-01,BAS,54.7,2016,11,996.8,2,96.11428571428571,1106.857142857143
2016-12-01,BAS,3.3,2016,12,996.8,2,1.2571428571428571,1106.857142857143
2017-01-01,BAS,38.5,2017,1,765.2,2,50.6,888.4142857142857
2017-02-01,BAS,59,2017,2,765.2,2,59.385714285714286,888.4142857142857
2017-03-01,BAS,36.4,2017,3,765.2,2,72.41428571428571,888.4142857142857
2017-04-01,BAS,66.2,2017,4,765.2,2,55.82857142857143,888.4142857142857
2017-05-01,BAS,112.7,2017,5,765.2,2,87.28571428571429,888.4142857142857
2017-06-01,BAS,32,2017,6,765.2,2,72.15714285714286,888.4142857142857
2017-07-01,BAS,71.3,2017,7,765.2,2,95.38571428571429,888.4142857142857
2017-08-01,BAS,100.2,2017,8,765.2,2,90.4,888.4142857142857
2017-09-01,BAS,42.1,2017,9,765.2,2,52.94285714285714,888.4142857142857
2017-10-01,BAS,33.6,2017,10,765.2,2,36.142857142857146,888.4142857142857
2017-11-01,BAS,92.5,2017,11,765.2,2,84.81428571428572,888.4142857142857
2017-12-01,BAS,80.7,2017,12,765.2,2,131.05714285714285,888.4142857142857
2018-01-01,BAS,117.3,2018,1,697.6,2,188.45714285714286,938.4428571428571
2018-02-01,BAS,34.5,2018,2,697.6,2,40.42857142857143,938.4428571428571
2018-03-01,BAS,47.7,2018,3,697.6,2,85.48571428571428,938.4428571428571
2018-04-01,BAS,15,2018,4,697.6,2,25.357142857142858,938.4428571428571
2018-05-01,BAS,127.2,2018,5,697.6,2,108.92857142857143,938.4428571428571
2018-06-01,BAS,47.8,2018,6,697.6,2,72.17142857142856,938.4428571428571
2018-07-01,BAS,55.3,2018,7,697.6,2,71.3,938.4428571428571
2018-08-01,BAS,50.6,2018,8,697.6,2,87.82857142857142,938.4428571428571
2018-09-01,BAS,28.1,2018,9,697.6,2,35.75714285714286,938.4428571428571
2018-10-01,BAS,41.4,2018,10,697.6,2,36.44285714285714,938.4428571428571
2018-11-01,BAS,33.7,2018,11,697.6,2,33.07142857142857,938.4428571428571
2018-12-01,BAS,99,2018,12,697.6,2,153.21428571428572,938.4428571428571
2019-01-01,BAS,22.2,2019,1,785.8,2,55.22857142857143,1003.4571428571429
2019-02-01,BAS,28,2019,2,785.8,2,38.214285714285715,1003.4571428571429
2019-03-01,BAS,39.5,2019,3,785.8,2,70.41428571428571,1003.4571428571429
2019-04-01,BAS,65.4,2019,4,785.8,2,60.07142857142857,1003.4571428571429
2019-05-01,BAS,77.7,2019,5,785.8,2,100,1003.4571428571429
2019-06-01,BAS,86.2,2019,6,785.8,2,106.32857142857142,1003.4571428571429
2019-07-01,BAS,84.7,2019,7,785.8,2,88.87142857142857,1003.4571428571429
2019-08-01,BAS,108,2019,8,785.8,2,108.81428571428572,1003.4571428571429
2019-09-01,BAS,57.8,2019,9,785.8,2,47.25714285714286,1003.4571428571429
2019-10-01,BAS,110.3,2019,10,785.8,2,121.68571428571428,1003.4571428571429
2019-11-01,BAS,55.1,2019,11,785.8,2,94.45714285714286,1003.4571428571429
2019-12-01,BAS,50.9,2019,12,785.8,2,112.11428571428571,1003.4571428571429
2020-01-01,BAS,16.5,2020,1,676.4,2,30.84285714285714,888.9428571428572
2020-02-01,BAS,69.8,2020,2,676.4,2,111.02857142857142,888.9428571428572
2020-03-01,BAS,47.9,2020,3,676.4,2,65.17142857142858,888.9428571428572
2020-04-01,BAS,16.8,2020,4,676.4,2,34.642857142857146,888.9428571428572
2020-05-01,BAS,73.6,2020,5,676.4,2,76.38571428571429,888.9428571428572
2020-06-01,BAS,79.1,2020,6,676.4,2,110.17142857142856,888.9428571428572
2020-07-01,BAS,5.6,2020,7,676.4,2,37.6,888.9428571428572
2020-08-01,BAS,127.9,2020,8,676.4,2,122.32857142857144,888.9428571428572
2020-09-01,BAS,46.2,2020,9,676.4,2,63.471428571428575,888.9428571428572
2020-10-01,BAS,106.6,2020,10,676.4,2,132.27142857142857,888.9428571428572
2020-11-01,BAS,18,2020,11,676.4,2,21.485714285714288,888.9428571428572
2020-12-01,BAS,68.4,2020,12,676.4,2,83.54285714285714,888.9428571428572
2021-01-01,BAS,110.2,2021,1,921.9,2,141.77142857142857,1099.2571428571428
2021-02-01,BAS,33.6,2021,2,921.9,2,36.614285714285714,1099.2571428571428
2021-03-01,BAS,53.3,2021,3,921.9,2,57.07142857142857,1099.2571428571428
2021-04-01,BAS,34.1,2021,4,921.9,2,34.34285714285714,1099.2571428571428
2021-05-01,BAS,131.8,2021,5,921.9,2,152.6142857142857,1099.2571428571428
2021-06-01,BAS,125.8,2021,6,921.9,2,145.2,1099.2571428571428
2021-07-01,BAS,195.5,2021,7,921.9,2,199.9857142857143,1099.2571428571428
2021-08-01,BAS,46.4,2021,8,921.9,2,69.9,1099.2571428571428
2021-09-01,BAS,44.4,2021,9,921.9,2,51.84285714285714,1099.2571428571428
2021-10-01,BAS,46.9,2021,10,921.9,2,53.05714285714286,1099.2571428571428
2021-11-01,BAS,27.8,2021,11,921.9,2,27.957142857142856,1099.2571428571428
2021-12-01,BAS,72.1,2021,12,921.9,2,128.9,1099.2571428571428
2022-01-01,BAS,20.5,2022,1,795.4,2,32.971428571428575,849.9
2022-02-01,BAS,44.1,2022,2,795.4,2,62.2,849.9
2022-03-01,BAS,39.3,2022,3,795.4,2,20.442857142857143,849.9
2022-04-01,BAS,87.1,2022,4,795.4,2,80.7,849.9
2022-05-01,BAS,51.7,2022,5,795.4,2,39.68571428571428,849.9
2022-06-01,BAS,92.4,2022,6,795.4,2,92.02857142857142,849.9
2022-07-01,BAS,50.1,2022,7,795.4,2,43.51428571428571,849.9
2022-08-01,BAS,105.1,2022,8,795.4,2,81.55714285714285,849.9
2022-09-01,BAS,129.4,2022,9,795.4,2,135.81428571428572,849.9
2022-10-01,BAS,53.2,2022,10,795.4,2,78.25714285714285,849.9
2022-11-01,BAS,63.8,2022,11,795.4,2,84.34285714285714,849.9
2022-12-01,BAS,58.7,2022,12,795.4,2,98.38571428571429,849.9
2023-01-01,BAS,36.5,2023,1,775.2,2,63.714285714285715,1113.4285714285713
2023-02-01,BAS,9.9,2023,2,775.2,2,8.871428571428572,1113.4285714285713
2023-03-01,BAS,71.2,2023,3,775.2,2,108.64285714285714,1113.4285714285713
2023-04-01,BAS,69.5,2023,4,775.2,2,88.81428571428572,1113.4285714285713
2023-05-01,BAS,53.9,2023,5,775.2,2,63.4,1113.4285714285713
2023-06-01,BAS,74.5,2023,6,775.2,2,56.08571428571429,1113.4285714285713
2023-07-01,BAS,73,2023,7,775.2,2,77.75714285714285,1113.4285714285713
2023-08-01,BAS,104.4,2023,8,775.2,2,104.15714285714286,1113.4285714285713
2023-09-01,BAS,38,2023,9,775.2,2,62.7,1113.4285714285713
2023-10-01,BAS,67.4,2023,10,775.2,2,112.77142857142857,1113.4285714285713
2023-11-01,BAS,124.1,2023,11,775.2,2,224.78571428571428,1113.4285714285713
2023-12-01,BAS,52.8,2023,12,775.2,2,141.72857142857143,1113.4285714285713
2000-01-01,CDF,49.9,2000,1,1343.8,2,28,968.6
2000-02-01,CDF,184.5,2000,2,1343.8,2,115.14285714285714,968.6
2000-03-01,CDF,49.9,2000,3,1343.8,2,46.58571428571429,968.6
2000-04-01,CDF,88.2,2000,4,1343.8,2,61.24285714285714,968.6
2000-05-01,CDF,139.7,2000,5,1343.8,2,80.35714285714286,968.6
2000-06-01,CDF,61.7,2000,6,1343.8,2,52.57142857142858,968.6
2000-07-01,CDF,193.5,2000,7,1343.8,2,148.44285714285715,968.6
2000-08-01,CDF,96.4,2000,8,1343.8,2,93.87142857142857,968.6
2000-09-01,CDF,97.5,2000,9,1343.8,2,81.68571428571428,968.6
2000-10-01,CDF,137.6,2000,10,1343.8,2,102.89999999999999,968.6
2000-11-01,CDF,136.2,2000,11,1343.8,2,102.15714285714286,968.6
2000-12-01,CDF,108.7,2000,12,1343.8,2,55.642857142857146,968.6
2001-01-01,CDF,117.9,2001,1,1773.5,2,113.04285714285714,1255.1285714285714
2001-02-01,CDF,77.8,2001,2,1773.5,2,41.67142857142857,1255.1285714285714
2001-03-01,CDF,305.6,2001,3,1773.5,2,235.32857142857145,1255.1285714285714
2001-04-01,CDF,204.5,2001,4,1773.5,2,131.47142857142856,1255.1285714285714
2001-05-01,CDF,112.9,2001,5,1773.5,2,81.3,1255.1285714285714
2001-06-01,CDF,148.8,2001,6,1773.5,2,143.67142857142858,1255.1285714285714
2001-07-01,CDF,182.7,2001,7,1773.5,2,110.11428571428571,1255.1285714285714
2001-08-01,CDF,133.8,2001,8,1773.5,2,91.4,1255.1285714285714
2001-09-01,CDF,197.9,2001,9,1773.5,2,122.92857142857143,1255.1285714285714
2001-10-01,CDF,103,2001,10,1773.5,2,68.1,1255.1285714285714
2001-11-01,CDF,120.1,2001,11,1773.5,2,75.58571428571429,1255.1285714285714
2001-12-01,CDF,68.5,2001,12,1773.5,2,40.51428571428571,1255.1285714285714
2002-01-01,CDF,41.3,2002,1,1824.2,2,27.9,1226.2142857142858
2002-02-01,CDF,131,2002,2,1824.2,2,85.02857142857142,1226.2142857142858
2002-03-01,CDF,106.8,2002,3,1824.2,2,65.42857142857143,1226.2142857142858
2002-04-01,CDF,45.7,2002,4,1824.2,2,38.08571428571429,1226.2142857142858
2002-05-01,CDF,168.5,2002,5,1824.2,2,142.2,1226.2142857142858
2002-06-01,CDF,73.2,2002,6,1824.2,2,87.85714285714286,1226.2142857142858
2002-07-01,CDF,150.9,2002,7,1824.2,2,111.31428571428572,1226.2142857142858
2002-08-01,CDF,303.6,2002,8,1824.2,2,142.81428571428572,1226.2142857142858
2002-09-01,CDF,97.1,2002,9,1824.2,2,79.88571428571429,1226.2142857142858
2002-10-01,CDF,198.6,2002,10,1824.2,2,138.72857142857143,1226.2142857142858
2002-11-01,CDF,375.8,2002,11,1824.2,2,225.70000000000002,1226.2142857142858
2002-12-01,CDF,131.7,2002,12,1824.2,2,81.27142857142857,1226.2142857142858
2003-01-01,CDF,106,2003,1,980,2,77.88571428571429,771.2
2003-02-01,CDF,40.3,2003,2,980,2,31.457142857142856,771.2
2003-03-01,CDF,33,2003,3,980,2,24.67142857142857,771.2
2003-04-01,CDF,87.2,2003,4,980,2,59,771.2
2003-05-01,CDF,102.3,2003,5,980,2,70.47142857142858,771.2
2003-06-01,CDF,51.9,2003,6,980,2,50.614285714285714,771.2
2003-07-01,CDF,99.7,2003,7,980,2,84.92857142857143,771.2
2003-08-01,CDF,81.1,2003,8,980,2,92.15714285714286,771.2
2003-09-01,CDF,80.1,2003,9,980,2,54.05714285714286,771.2
2003-10-01,CDF,187.2,2003,10,980,2,141.65714285714284,771.2
2003-11-01,CDF,60,2003,11,980,2,48.471428571428575,771.2
2003-12-01,CDF,51.2,2003,12,980,2,35.82857142857143,771.2
2004-01-01,CDF,206.7,2004,1,1290.2,2,167.47142857142856,987.3142857142857
2004-02-01,CDF,35.2,2004,2,1290.2,2,30.942857142857143,987.3142857142857
2004-03-01,CDF,70,2004,3,1290.2,2,52.51428571428571,987.3142857142857
2004-04-01,CDF,59,2004,4,1290.2,2,34.72857142857143,987.3142857142857
2004-05-01,CDF,56.2,2004,5,1290.2,2,71.7,987.3142857142857
2004-06-01,CDF,129.6,2004,6,1290.2,2,91.75714285714285,987.3142857142857
2004-07-01,CDF,70.3,2004,7,1290.2,2,85.94285714285714,987.3142857142857
2004-08-01,CDF,255.5,2004,8,1290.2,2,169.32857142857142,987.3142857142857
2004-09-01,CDF,102.8,2004,9,1290.2,2,50.18571428571428,987.3142857142857
2004-10-01,CDF,192,2004,10,1290.2,2,148.24285714285713,987.3142857142857
2004-11-01,CDF,43.5,2004,11,1290.2,2,27.485714285714284,987.3142857142857
2004-12-01,CDF,69.4,2004,12,1290.2,2,57.01428571428571,987.3142857142857
2005-01-01,CDF,90.5,2005,1,1078.4,2,54.41428571428571,844.8285714285714
2005-02-01,CDF,87.2,2005,2,1078.4,2,50.75714285714286,844.8285714285714
2005-03-01,CDF,43.6,2005,3,1078.4,2,37.67142857142857,844.8285714285714
2005-04-01,CDF,130,2005,4,1078.4,2,107.92857142857143,844.8285714285714
2005-05-01,CDF,115.9,2005,5,1078.4,2,87.68571428571428,844.8285714285714
2005-06-01,CDF,76.4,2005,6,1078.4,2,72.91428571428571,844.8285714285714
2005-07-01,CDF,79,2005,7,1078.4,2,84.71428571428571,844.8285714285714
2005-08-01,CDF,135,2005,8,1078.4,2,117.47142857142858,844.8285714285714
2005-09-01,CDF,88.5,2005,9,1078.4,2,62.42857142857143,844.8285714285714
2005-10-01,CDF,78.7,2005,10,1078.4,2,62.52857142857143,844.8285714285714
2005-11-01,CDF,47.8,2005,11,1078.4,2,29.285714285714285,844.8285714285714
2005-12-01,CDF,105.8,2005,12,1078.4,2,77.02857142857142,844.8285714285714
2006-01-01,CDF,27.6,2006,1,1567.5,2,20.900000000000002,1124.7571428571428
2006-02-01,CDF,75,2006,2,1567.5,2,58.48571428571429,1124.7571428571428
2006-03-01,CDF,227.2,2006,3,1567.5,2,167.12857142857143,1124.7571428571428
2006-04-01,CDF,149.2,2006,4,1567.5,2,135.18571428571428,1124.7571428571428
2006-05-01,CDF,223.2,2006,5,1567.5,2,145.72857142857143,1124.7571428571428
2006-06-01,CDF,64.7,2006,6,1567.5,2,51.357142857142854,1124.7571428571428
2006-07-01,CDF,49,2006,7,1567.5,2,53.27142857142857,1124.7571428571428
2006-08-01,CDF,275.7,2006,8,1567.5,2,180.47142857142856,1124.7571428571428
2006-09-01,CDF,193.9,2006,9,1567.5,2,116.17142857142856,1124.7571428571428
2006-10-01,CDF,89.1,2006,10,1567.5,2,77.08571428571429,1124.7571428571428
2006-11-01,CDF,100.1,2006,11,1567.5,2,53.05714285714286,1124.7571428571428
2006-12-01,CDF,92.8,2006,12,1567.5,2,65.91428571428571,1124.7571428571428
2007-01-01,CDF,138.1,2007,1,1736.8,2,78.74285714285715,1234.8
2007-02-01,CDF,122.1,2007,2,1736.8,2,87,1234.8
2007-03-01,CDF,167.4,2007,3,1736.8,2,95.82857142857144,1234.8
2007-04-01,CDF,19.1,2007,4,1736.8,2,19.442857142857143,1234.8
2007-05-01,CDF,237.3,2007,5,1736.8,2,161.54285714285714,1234.8
2007-06-01,CDF,222.7,2007,6,1736.8,2,165.35714285714286,1234.8
2007-07-01,CDF,206.3,2007,7,1736.8,2,181.42857142857144,1234.8
2007-08-01,CDF,229.5,2007,8,1736.8,2,202.25714285714287,1234.8
2007-09-01,CDF,82,2007,9,1736.8,2,62.72857142857143,1234.8
2007-10-01,CDF,19.7,2007,10,1736.8,2,18.285714285714285,1234.8
2007-11-01,CDF,123.9,2007,11,1736.8,2,57.44285714285714,1234.8
2007-12-01,CDF,168.7,2007,12,1736.8,2,104.74285714285713,1234.8
2008-01-01,CDF,93.5,2008,1,1340.8999999999999,2,66.32857142857142,1031.2857142857142
2008-02-01,CDF,72.2,2008,2,1340.8999999999999,2,31.214285714285715,1031.2857142857142
2008-03-01,CDF,123.5,2008,3,1340.8999999999999,2,84.92857142857143,1031.2857142857142
2008-04-01,CDF,151.6,2008,4,1340.8999999999999,2,126.52857142857142,1031.2857142857142
2008-05-01,CDF,55.8,2008,5,1340.8999999999999,2,56.471428571428575,1031.2857142857142
2008-06-01,CDF,108.5,2008,6,1340.8999999999999,2,67.48571428571428,1031.2857142857142
2008-07-01,CDF,189.7,2008,7,1340.8999999999999,2,121.91428571428571,1031.2857142857142
2008-08-01,CDF,134.1,2008,8,1340.8999999999999,2,113.05714285714285,1031.2857142857142
2008-09-01,CDF,125.8,2008,9,1340.8999999999999,2,121.77142857142857,1031.2857142857142
2008-10-01,CDF,133,2008,10,1340.8999999999999,2,105.47142857142858,1031.2857142857142
2008-11-01,CDF,56.6,2008,11,1340.8999999999999,2,44.17142857142857,1031.2857142857142
2008-12-01,CDF,96.6,2008,12,1340.8999999999999,2,91.94285714285714,1031.2857142857142
2009-01-01,CDF,35.4,2009,1,1043.7,2,46.971428571428575,895.9285714285714
2009-02-01,CDF,93.5,2009,2,1043.7,2,58.42857142857143,895.9285714285714
2009-03-01,CDF,118.5,2009,3,1043.7,2,77.98571428571428,895.9285714285714
2009-04-01,CDF,33.9,2009,4,1043.7,2,27.128571428571426,895.9285714285714
2009-05-01,CDF,44.3,2009,5,1043.7,2,55.84285714285714,895.9285714285714
2009-06-01,CDF,103.1,2009,6,1043.7,2,111.42857142857143,895.9285714285714
2009-07-01,CDF,108.1,2009,7,1043.7,2,111.65714285714286,895.9285714285714
2009-08-01,CDF,69.5,2009,8,1043.7,2,56.44285714285714,895.9285714285714
2009-09-01,CDF,65.6,2009,9,1043.7,2,52.042857142857144,895.9285714285714
2009-10-01,CDF,61.5,2009,10,1043.7,2,44.14285714285714,895.9285714285714
2009-11-01,CDF,147.9,2009,11,1043.7,2,121.3,895.9285714285714
2009-12-01,CDF,162.4,2009,12,1043.7,2,132.55714285714285,895.9285714285714
2010-01-01,CDF,51.7,2010,1,1156,2,37.82857142857143,866.8571428571429
2010-02-01,CDF,82.2,2010,2,1156,2,62.55714285714286,866.8571428571429
2010-03-01,CDF,98.6,2010,3,1156,2,57.15714285714286,866.8571428571429
2010-04-01,CDF,33.9,2010,4,1156,2,22.814285714285713,866.8571428571429
2010-05-01,CDF,148.6,2010,5,1156,2,124.97142857142858,866.8571428571429
2010-06-01,CDF,71.8,2010,6,1156,2,74.58571428571429,866.8571428571429
2010-07-01,CDF,66.2,2010,7,1156,2,68.05714285714285,866.8571428571429
2010-08-01,CDF,249.7,2010,8,1156,2,148.5,866.8571428571429
2010-09-01,CDF,60.4,2010,9,1156,2,49.25714285714286,866.8571428571429
2010-10-01,CDF,69.3,2010,10,1156,2,36.48571428571429,866.8571428571429
2010-11-01,CDF,120.8,2010,11,1156,2,83.47142857142858,866.8571428571429
2010-12-01,CDF,102.8,2010,12,1156,2,101.17142857142858,866.8571428571429
2011-01-01,CDF,63.8,2011,1,1023.0999999999999,2,44.48571428571429,811.5142857142857
2011-02-01,CDF,37.5,2011,2,1023.0999999999999,2,25.7,811.5142857142857
2011-03-01,CDF,30.9,2011,3,1023.0999999999999,2,26.142857142857142,811.5142857142857
